station,avg_bike_stands,std_bike_stands,avg_bikes,std_bikes,cluster
197,13.496835443037975,3.9078483037099314,4.235759493670886,3.9180170502380496,3
198,11.702215189873417,3.537739574343418,5.661708860759494,3.6113572904099547,3
199,15.439556962025316,4.046753331894754,4.837341772151898,3.905191456724091,3
201,10.268354430379746,4.230926529521361,6.340822784810126,4.262141989683292,0
202,12.839240506329114,2.9812293523243456,3.723417721518987,2.7999834423043857,3
203,11.409493670886077,5.370481829766047,8.29873417721519,5.313531465118443,0
204,9.535126582278481,5.223407180509568,7.875316455696202,5.152221472140728,0
205,12.184177215189873,4.1351345851851065,5.3610759493670885,4.1666386453672,3
206,12.27753164556962,4.544444958060257,5.227848101265823,4.517348969433915,3
207,13.16487341772152,3.6315377106880105,3.768987341772152,3.6531028046220686,3
209,9.646835443037975,4.6712725999674705,7.435443037974683,4.642756218605092,0
210,12.081012658227849,3.4674473497968226,4.775316455696203,3.4594597215328236,3
211,12.098101265822784,3.443828113574369,5.7069620253164555,3.5316435438401763,3
213,11.41993670886076,4.487319688042918,5.143037974683544,4.472820626223039,3
214,10.630379746835443,4.038838180407358,5.378164556962025,4.139047812564078,3
215,14.394620253164558,3.970088724129783,5.076582278481013,3.9416232071315833,3
216,11.413924050632911,3.3732926504239598,5.536708860759494,3.3612196197385287,1
217,9.79493670886076,4.93692789489183,8.075,4.954213435978588,0
218,11.649367088607596,3.9490863394970073,5.885443037974683,4.003422498291294,3
219,8.885759493670886,4.9697329928288045,8.759493670886076,4.912762713281567,0
220,9.758544303797468,4.755988521168284,8.313607594936709,5.064203644643601,0
221,11.248101265822784,5.533617328367924,7.777215189873417,5.48811370622403,0
222,10.595886075949368,4.61389736707404,7.491139240506329,4.705635421096901,0
223,15.528164556962025,4.773352928624299,5.7873417721518985,4.745137751370637,3
224,15.255379746835443,4.592233301276571,4.156645569620253,4.4915403738290705,3
225,13.000632911392405,3.976505818304105,5.847151898734177,4.040753707485915,3
226,9.942405063291138,4.878696891176281,6.215506329113924,4.454626520000502,0
227,26.110759493670887,4.527403605297371,3.7281645569620254,4.461984383539005,3
228,12.793354430379747,3.632189650846227,3.3186708860759495,3.3772087923139136,3
229,12.470253164556961,3.8889785825011915,4.080379746835443,3.713189428805003,3
230,14.338924050632912,4.225969709770615,4.090822784810126,4.122949531554638,3
231,12.04240506329114,3.7768692439238123,5.461708860759494,3.8126165812159853,3
232,7.941139240506329,3.938955367689056,5.906645569620253,3.6805599018643558,1
233,13.222784810126582,4.302842523360476,5.362974683544304,3.8822763495548487,3
234,6.692088607594937,4.398746627693731,7.266772151898734,4.149093467121184,0
235,12.913291139240506,3.67405117451702,4.957278481012659,3.6320664211702653,3
236,13.234177215189874,4.263507439001168,5.410126582278481,4.114400622399047,3
237,11.581012658227849,4.829582680701847,7.115822784810127,4.670043848569893,0
238,10.36867088607595,3.9669215691248128,5.6556962025316455,3.929877498554092,3
239,14.286075949367088,6.103190602528498,8.267721518987342,6.075798195170087,2
240,7.449367088607595,4.601701473665033,10.24367088607595,4.512946920525161,0
241,12.33512658227848,3.8504860449462415,6.364873417721519,4.149100710329048,3
242,8.281962025316457,3.162666631206422,5.902215189873417,3.0996320837576796,1
243,11.281012658227848,3.0185907438701753,5.256645569620253,2.9964028472688042,1
244,9.653164556962025,3.8937238301819344,6.583227848101266,4.052290028076987,1
245,11.603164556962025,4.734561333504122,7.069303797468354,4.703888407494346,0
246,7.913924050632912,5.701407037751377,10.329430379746835,5.779861090949247,0
247,9.805379746835444,3.3013330326453745,5.968670886075949,3.3441372121200037,1
248,15.469303797468354,2.457683809656503,3.9968354430379747,2.416308442155571,3
249,11.58512658227848,3.2877751323811406,5.601898734177215,3.2842149648423398,1
250,9.419620253164556,4.339851316276813,6.821518987341772,4.402125328771588,0
251,9.995886075949366,3.0269940185829003,3.117721518987342,2.9299194281266354,1
252,9.478797468354431,4.317290026395038,7.959810126582278,4.410191938725155,0
253,13.173101265822785,3.722416272851164,6.704113924050633,3.7304877619934405,3
254,7.881645569620253,3.635311651268436,6.657594936708861,3.6875223896721367,1
255,7.476582278481013,3.9682288052452317,8.084177215189873,3.817190455801967,0
256,10.910759493670886,3.8994498105112436,6.57626582278481,3.8979389987963886,1
257,7.874367088607595,3.639201449536168,7.688291139240507,3.6085775364685264,1
258,13.09746835443038,3.1947438109116764,4.452215189873418,3.1652185669651014,3
259,11.339240506329114,4.4641420406011525,8.608227848101265,4.443411064905185,0
260,8.391772151898735,3.9740765729627294,9.030063291139241,3.665161738444716,0
261,8.900316455696203,3.6875259076911937,6.709810126582278,3.5242072419790884,1
262,13.666455696202531,3.498041070023507,4.242088607594937,3.499278730691683,3
263,11.711392405063291,4.285653011966049,5.507594936708861,4.034271422129829,3
264,11.988291139240506,3.68791077772337,4.979113924050633,3.2428664506924556,3
265,7.360126582278481,4.23585204286942,8.920886075949367,4.337320888633228,0
266,8.837341772151898,5.073202464418126,9.13892405063291,5.083102133573496,0
267,8.734177215189874,3.711105518051956,5.60253164556962,3.590144248122685,1
268,12.123101265822784,5.513720364066029,7.027848101265823,5.644292720864132,0
269,10.681645569620253,3.76568096100077,6.760443037974683,3.818684814582138,1
270,5.190189873417721,3.675276771866066,8.659493670886077,3.7179618084989254,1
271,10.472151898734177,4.88330260248163,8.659493670886077,4.84157417747018,0
272,6.9984177215189876,4.389799108203637,9.697468354430379,4.324769818299132,0
273,11.570886075949367,3.6397667116742887,6.095886075949367,3.61155800517597,3
274,11.481962025316456,4.003677157370519,5.7806962025316455,4.113190452372074,3
275,9.554430379746835,3.9877399155759656,6.8933544303797465,4.0066840499327405,1
276,6.9794303797468356,3.2583038764869787,10.208860759493671,3.531531726302667,0
277,5.9012658227848105,3.680290451634421,11.026582278481012,3.778354534848758,0
278,11.389240506329115,3.2382074352739734,5.458544303797468,3.1698049777986035,1
279,7.47753164556962,4.303771057336968,8.23860759493671,4.357703765307876,0
280,8.12246835443038,5.5281834164281545,8.818354430379747,5.47744910518729,0
281,10.065189873417722,3.740496912566638,5.50379746835443,3.669124378352953,1
282,1.8563291139240505,4.194645791198429,14.126582278481013,4.140816950430167,0
283,15.011075949367088,3.5064546073194123,4.580696202531645,3.4960938936093666,3
284,9.84873417721519,3.4373005107366956,4.455379746835443,3.218521725414056,1
285,8.701898734177215,4.918171453777099,8.677531645569621,4.880282658915061,0
286,6.60253164556962,3.662337932905793,5.887974683544304,3.5450496066358363,1
287,20.13639240506329,4.8163557102613925,9.837341772151898,4.825095106745328,0
288,25.594303797468353,8.423799502539895,7.6044303797468356,8.659642452168177,2
289,6.225632911392405,3.6125297995236076,6.44873417721519,3.5586567199033925,1
290,4.869303797468355,4.020957383581757,7.4113924050632916,3.973128714266119,1
291,7.639873417721519,3.0367682434053944,4.207278481012659,3.0641155722729976,1
293,7.347151898734177,3.7108268126891715,5.174367088607595,3.5772541128231916,1
294,5.407278481012658,3.7174175988135323,5.9056962025316455,3.644971535625774,1
295,6.469620253164557,3.60810014925063,5.5518987341772155,3.537055172501422,1
296,7.166139240506329,3.214883917099086,4.716455696202532,3.202758006615357,1
297,6.048101265822785,3.239842216875457,6.187341772151899,3.15622026980747,1
298,5.942721518987342,3.835103542498303,6.238607594936709,3.9924782822523817,1
299,6.50379746835443,3.1833272142053057,5.946835443037974,3.1424484193877054,1
300,5.0015822784810124,2.9504181776138854,6.207911392405063,3.0916363508848597,1
301,6.10253164556962,2.9505140766489815,4.780379746835443,2.7970037525655456,1
302,7.612658227848101,2.7813591540025357,3.711392405063291,2.676902829798441,1
304,6.906645569620253,3.4863937783058776,4.892721518987342,3.297942829347761,1
305,6.330063291139241,3.395281159546517,4.681962025316456,3.138532583737858,1
306,6.281962025316456,3.422444762598332,5.516139240506329,3.534086576824264,1
307,4.990189873417721,3.5526473098108537,6.886392405063291,3.5881789880046586,1
308,6.965822784810126,3.24704598800668,5.116455696202531,3.1745238806601757,1
309,4.4715189873417724,3.059577084657506,8.237341772151899,3.0078505317629114,1
310,5.390822784810126,3.2168800327190428,6.3800632911392405,3.1444360880634417,1
311,3.679746835443038,2.7210680614806386,7.8420886075949365,2.818684673860912,1
312,2.15126582278481,3.0527542163404284,10.737658227848101,3.124792803305789,1
313,4.915506329113924,2.9329556105480377,8.02879746835443,2.9597050873325514,1
314,5.130379746835443,3.0785991243795485,7.857278481012658,3.0780000637090064,1
315,5.280063291139241,3.259347188046392,7.4860759493670885,3.235085208025967,1
316,3.5585443037974684,3.0053855481562803,8.544303797468354,3.0302786382817337,1
317,4.939556962025317,3.696779369675085,7.591455696202532,3.6273716435970003,1
319,5.3677215189873415,3.5579900673088267,6.54873417721519,3.5243688775481092,1
320,5.8677215189873415,3.4931628418582767,6.165506329113924,3.510236475047584,1
321,6.313607594936709,4.176321762153581,6.245886075949367,4.102977498007648,1
323,4.527215189873417,3.062690943129564,5.529746835443038,3.024391912094895,1
324,6.9379746835443035,2.7288478609659457,4.043354430379747,2.727874267506096,1
325,4.911075949367088,3.3176274022522163,6.910759493670886,3.421753870401715,1
326,6.495569620253165,3.0324789282629547,5.768987341772152,3.030151361092068,1
327,6.300632911392405,3.956970150003745,6.498101265822785,3.9390733708679524,1
328,4.728164556962025,3.2902001964677545,7.22879746835443,3.197101183368314,1
329,7.656645569620253,2.9866464672443676,5.178164556962026,2.951796623992132,1
330,6.309177215189873,4.132612360180747,6.130379746835443,4.07977910103393,1
331,8.511075949367088,3.0431950116618425,4.165506329113924,3.058076669837606,1
332,7.366455696202531,2.8440328842103106,3.315506329113924,2.748532094911094,1
333,5.748101265822785,3.6017955059389095,6.957594936708861,3.7908404011489183,1
334,7.277215189873417,3.7765692508728717,4.471202531645569,3.7041329992105254,1
335,6.792088607594937,2.267515776883155,2.829746835443038,2.3251384923007734,1
336,8.150949367088607,3.13700039763223,4.030063291139241,3.1793564896533155,1
337,8.04620253164557,2.535674833231965,3.59746835443038,2.5427014611915477,1
339,7.006645569620253,4.297383953701688,5.600316455696203,4.306998643687761,1
341,8.381645569620254,3.0167693939284983,4.154746835443038,2.9511871835197208,1
342,5.507911392405063,4.205688207672446,6.522151898734177,4.0927227693425206,1
343,7.315189873417721,4.026033943597238,5.373101265822785,4.020173629807572,1
344,5.30253164556962,2.725303782134727,3.425,2.7803535066664216,1
345,6.131962025316455,3.1246131427754005,6.522151898734177,2.963983942707347,1
346,6.652215189873417,3.2973741552358313,6.098101265822785,3.386919170114983,1
347,6.055379746835443,3.3748276095540386,6.3129746835443035,3.1835019091900385,1
348,3.6186708860759493,2.7051764956572404,6.57626582278481,2.787369192237775,1
349,3.8401898734177213,3.0681968954622962,8.09113924050633,3.018763307785358,1
350,3.461392405063291,2.8253639036708917,5.042405063291139,2.8797970960100088,1
351,4.477848101265823,3.4841680260170675,6.39620253164557,3.4597104229901143,1
352,5.069303797468354,3.1360327861922834,6.036708860759494,3.185801724542026,1
353,5.17753164556962,2.616902999037986,5.824683544303798,2.795265447442592,1
354,5.4145569620253164,3.391558445053391,6.659493670886076,3.519025987840082,1
357,5.362341772151899,3.665592464201048,7.318987341772152,3.676127859114831,1
358,6.093987341772152,3.5153120383950434,6.038924050632912,3.5035464482474863,1
359,8.633544303797468,2.8187656504710046,3.6455696202531644,2.771390832442915,1
360,9.510126582278481,2.5786566404703724,3.117088607594937,2.552064828578134,1
361,7.0306962025316455,3.2999286527321527,4.714240506329114,3.5979030497722353,1
362,8.004746835443038,3.4373573260543537,4.375316455696202,3.150688166715696,1
364,7.986708860759494,3.731722017463608,4.451582278481013,3.7103327607516996,1
366,5.716139240506329,3.4379765069592856,6.107911392405064,3.6966400825224914,1
367,4.493670886075949,3.090380331162852,6.384177215189873,2.9987656456478935,1
368,6.135126582278481,3.0721667588676835,6.148101265822785,3.009149738489765,1
369,5.146518987341772,3.662268004308059,6.831645569620253,4.222913252906784,1
370,3.3167721518987343,3.1278503215539852,6.821518987341772,3.3056464929846063,1
371,5.154430379746835,3.564919914446572,6.450632911392405,3.419415484898801,1
372,3.392088607594937,2.5880629262851196,7.275632911392405,2.6423945066487957,1
373,5.092405063291139,3.065757004185315,5.530063291139241,3.1375123163244503,1
374,6.302848101265822,3.357235026543891,5.795886075949367,3.536959315936753,1
375,8.190189873417722,3.4520500483895393,4.618354430379747,3.442455792207591,1
376,7.244303797468355,3.3783942620598757,5.372784810126582,3.4049690656417817,1
377,5.281645569620253,3.869644506275779,6.956329113924051,4.0578272300544835,1
378,8.506012658227847,3.3170488147366632,3.600632911392405,3.200486605045856,1
379,6.735443037974684,3.776471635263398,6.242405063291139,3.7517250531155772,1
381,4.365189873417721,2.7641586869463635,7.667088607594937,3.3143704304393906,1
382,2.912341772151899,2.035823415026928,9.390506329113924,1.833537516893012,1
383,6.254430379746835,2.7117180894654687,5.175632911392405,2.7568742671098523,1
384,3.655379746835443,3.0400777917930224,8.864240506329114,3.172809016494505,1
385,7.516455696202532,3.0663830076394882,5.186708860759493,2.978441147999438,1
386,6.604113924050633,3.592214265581491,6.046518987341772,3.6440275675713054,1
387,5.9905063291139244,3.2547097483521927,6.427215189873418,3.390827034103102,1
388,7.289873417721519,3.367558199509957,5.3085443037974684,3.0960241280786707,1
389,9.752215189873418,2.469246391942016,2.8626582278481014,2.506868921979514,1
390,9.037974683544304,2.3790423879688793,3.6120253164556964,2.1065585218415452,1
391,6.75126582278481,2.966975289212247,5.737658227848101,3.042045692909302,1
394,7.10632911392405,2.6497727818469174,3.7003164556962025,2.696485682796389,1
395,9.289556962025317,2.235717949881759,2.712974683544304,2.208122508739918,1
396,8.700949367088608,2.3420943347167897,3.195253164556962,2.466908486226,1
397,9.093987341772152,2.5036273627178796,3.266139240506329,2.4306250717765296,1
398,6.14873417721519,3.3643427019239422,5.970253164556962,3.4328544921650064,1
399,7.628164556962025,2.8245124607346432,4.971202531645569,2.9173688982544954,1
400,7.256329113924051,3.2851394185932654,5.191772151898734,3.130373118043109,1
1031,37.629113924050635,5.314285832465589,3.7468354430379747,4.962393183511887,3
1032,8.558544303797468,6.9478036161261105,10.684810126582278,6.92637697282169,2
